LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;DEBTINC;BAD
11000;77517;86214;HomeImp;ProfExe;2,00;2;0;352,38;0;28;28,03;1
11000;56795;70014;DebtCon;Other;3,00;0;1;319,80;0;10;33,60;0
11000;45000;63775;DebtCon;Other;14,00;0;0;173,17;0;18;0,00;1
11000;49000;66922;DebtCon;Other;11,00;0;2;91,00;3;32;0,00;1
11000;108095;137000;DebtCon;ProfExe;3,00;0;0;277,00;1;46;0,00;0
11000;15129;29375;DebtCon;Office;6,00;0;1;102,43;0;17;0,00;0
11000;74596;98000;HomeImp;ProfExe;6,00;0;0;108,53;1;27;0,00;0
11000;85149;106820;HomeImp;Mgr;10,00;0;0;240,43;0;25;0,00;0
11000;63847;86500;HomeImp;Office;26,00;0;0;170,43;2;14;0,00;0
11000;54100;70438;DebtCon;Self;2,00;3;1;115,60;1;25;0,00;1
11000;66400;81500;DebtCon;Other;9,50;0;0;215,07;0;65;0,00;1
11000;63975;235000;HomeImp;ProfExe;4,00;5;0;123,77;1;17;0,00;1
11000;53700;68000;DebtCon;Mgr;6,00;0;0;101,50;0;13;0,00;1
11000;62227;81250;DebtCon;Office;9,00;0;5;123,77;3;34;0,00;1
11000;41000;63450;HomeImp;Other;2,90;0;0;0,00;0;0;0,00;1
11000;122751;140000;DebtCon;Other;5,00;0;0;116,70;2;30;0,00;1
11000;85474;118125;HomeImp;Office;2,50;2;0;132,93;1;9;0,00;1
11000;131949;165096;HomeImp;ProfExe;5,00;0;0;440,42;0;42;26,90;0
11000;116361;143318;DebtCon;ProfExe;15,00;0;1;181,07;1;32;30,03;0
11000;54641;65705;DebtCon;Other;5,00;0;0;323,19;0;10;33,30;0
11000;85758;108661;HomeImp;Mgr;11,00;0;0;255,29;0;24;29,43;0
11000;60123;74887;HomeImp;Other;3,00;0;1;242,25;2;16;37,68;0
11000;43614;60831;DebtCon;Other;3,00;0;2;84,44;0;20;36,67;0
11000;83639;98081;DebtCon;Other;10,00;0;0;155,37;4;22;42,54;0
11000;50178;64427;DebtCon;Other;5,00;0;0;67,64;1;11;28,69;0
11000;77723;107245;HomeImp;ProfExe;5,00;0;0;115,56;0;26;26,91;0
11000;46093;60563;DebtCon;Mgr;4,00;0;0;190,48;1;21;29,58;0
11000;85008;73223;HomeImp;Mgr;7,00;0;2;197,12;0;23;41,44;1
11000;92521;110704;DebtCon;Other;13,00;0;0;208,90;2;16;39,25;0
11000;49000;68000;HomeImp;Other;2,00;2;3;9,10;3;15;0,00;1
11000;0;56851;HomeImp;Other;10,00;0;0;308,44;2;13;31,08;0
11000;48893;113223;DebtCon;ProfExe;7,00;0;1;237,10;0;9;22,00;0
11100;47689;52910;HomeImp;Mgr;21,00;1;1;224,48;1;18;34,95;0
11100;59232;71157;DebtCon;Mgr;5,00;0;0;108,22;0;24;40,09;0
11100;0;50262;HomeImp;Mgr;5,00;0;0;175,76;0;8;22,96;0
11100;52028;77316;HomeImp;Other;0,00;0;2;194,48;1;12;30,80;1
11100;79226;88112;DebtCon;ProfExe;10,00;0;1;179,65;1;12;40,67;0
11100;72402;86584;DebtCon;Mgr;8,00;0;0;102,97;0;22;29,66;0
11100;17430;68499;DebtCon;ProfExe;20,00;0;2;403,97;1;12;21,76;0
11100;0;26400;HomeImp;Other;8,00;0;0;0,00;2;0;0,00;1
11100;82849;113913;HomeImp;ProfExe;10,00;0;1;167,36;0;27;35,76;0
11100;27861;47737;HomeImp;Other;8,00;0;0;89,49;0;4;34,05;0
11100;82329;100139;HomeImp;ProfExe;5,00;0;0;108,53;0;26;26,10;0
11100;80922;95105;DebtCon;Other;3,00;0;0;90,88;2;31;38,12;0
11100;0;67005;HomeImp;Other;0,00;0;0;364,38;0;7;36,67;0
11100;52029;71376;HomeImp;Other;4,00;0;1;250,25;2;16;38,48;0
11100;61856;77275;HomeImp;Other;4,00;0;1;243,71;1;16;36,56;0
11100;53232;86703;HomeImp;Other;16,00;0;0;183,21;0;29;26,87;0
11100;52900;91741;HomeImp;Other;0,00;1;1;93,11;0;8;40,76;1
11100;75392;89976;DebtCon;ProfExe;9,00;0;0;163,70;1;12;39,27;0
11100;54496;71895;HomeImp;Other;6,00;0;0;125,77;0;16;35,51;0
11100;56999;67427;HomeImp;Other;8,00;0;0;139,51;0;16;35,89;0
11100;67366;102936;DebtCon;Other;9,00;0;0;213,28;0;20;19,08;0
11100;35782;45550;HomeImp;Other;8,00;0;0;109,28;0;3;36,16;0
11100;148235;182053;HomeImp;Office;4,00;0;0;198,81;0;55;33,54;0
11100;48031;107561;DebtCon;ProfExe;5,00;0;1;226,78;0;9;24,19;0
11100;43167;60209;DebtCon;Other;3,00;0;1;80,37;0;20;37,49;0
11100;50350;58837;DebtCon;Other;6,00;0;0;80,84;0;10;28,79;0
11200;32562;47220;DebtCon;Other;8,00;0;1;151,29;7;29;38,02;0
11200;66868;107794;DebtCon;Office;10,00;0;0;152,93;1;12;39,64;0
11200;93649;113833;DebtCon;Other;13,00;0;0;205,12;3;16;39,13;0
11200;29348;87351;HomeImp;ProfExe;20,00;0;0;224,39;0;11;26,13;0
11200;44966;55114;DebtCon;Office;1,00;0;0;173,96;1;21;37,46;0
11200;23181;80140;HomeImp;ProfExe;21,00;0;0;221,42;0;10;25,46;0
11200;68890;84059;DebtCon;Office;12,00;0;0;254,02;3;36;41,43;0
11200;17411;86102;DebtCon;Other;10,00;0;0;267,97;0;13;22,09;0
11200;114000;139200;DebtCon;Mgr;5,00;0;0;213,57;1;36;0,00;1
11200;56842;66710;HomeImp;Other;6,00;0;0;144,80;0;17;33,89;0
11200;56877;65125;HomeImp;Other;6,00;2;0;12,18;0;1;33,24;1
11200;62752;73003;DebtCon;ProfExe;13,00;0;0;226,57;3;31;38,34;0
11200;65508;103523;DebtCon;Office;12,00;0;0;154,43;0;12;37,58;0
11200;153103;181849;HomeImp;Office;6,00;0;0;186,25;0;55;34,00;0
11200;68990;81922;DebtCon;Mgr;12,00;0;1;120,89;2;23;43,16;1
11200;0;48150;HomeImp;Mgr;3,00;0;0;165,77;0;9;22,30;0
11200;19496;73140;DebtCon;ProfExe;20,00;0;1;399,24;1;12;23,37;0
11300;57377;75038;DebtCon;Office;4,00;0;0;91,22;1;15;25,14;0
11300;124205;196124;HomeImp;Office;0,00;0;1;332,72;0;15;40,12;0
11300;64437;79857;DebtCon;Office;5,00;0;0;88,79;2;14;27,90;0
11300;61810;79817;DebtCon;Office;6,00;0;0;98,22;1;14;25,53;0
11300;0;66345;HomeImp;Other;0,00;0;0;357,14;0;6;34,60;0
11300;62168;80681;DebtCon;Sales;6,00;0;0;117,38;0;34;27,69;0
11300;56651;71353;HomeImp;Other;29,00;1;2;176,91;1;24;38,54;0
11300;46120;52911;HomeImp;Mgr;19,00;0;0;229,44;1;17;36,33;0
11300;77926;89216;DebtCon;Mgr;6,00;0;0;146,81;2;26;39,47;0
11300;129489;195105;HomeImp;Office;0,00;0;1;356,31;0;16;41,63;0
11300;54984;63958;DebtCon;Mgr;4,00;0;0;190,92;1;16;28,09;0
11300;40752;53683;HomeImp;Other;22,00;0;1;129,76;0;23;38,43;0
11300;0;28600;HomeImp;Office;20,00;0;0;190,03;0;15;39,01;0
11300;29000;59900;HomeImp;Mgr;3,00;1;0;91,63;4;11;0,00;1
11300;56602;71500;DebtCon;Office;11,00;2;1;52,80;12;20;0,00;1
11300;66814;82021;DebtCon;Office;4,00;2;3;173,71;3;29;38,56;0
11300;16115;69113;DebtCon;ProfExe;22,00;0;2;403,51;0;12;22,17;0
11300;77846;101984;HomeImp;ProfExe;5,00;0;0;112,38;1;27;28,30;0
11300;114392;214523;HomeImp;ProfExe;2,00;0;0;132,10;1;15;26,25;0
11300;62568;79009;HomeImp;Office;4,00;0;3;295,33;0;19;28,60;1
11300;78902;100332;DebtCon;ProfExe;4,00;0;0;117,00;0;26;34,68;0
11300;74783;100909;HomeImp;ProfExe;5,00;0;0;85,66;0;34;35,95;0
11400;0;29374;HomeImp;Office;20,00;0;0;207,93;1;15;38,96;0
11400;0;38246;HomeImp;Other;0,00;0;0;88,89;0;10;37,66;0
11400;75705;90727;DebtCon;Mgr;5,00;0;0;143,10;2;27;42,17;0
11400;55965;78051;DebtCon;Office;6,00;0;0;96,29;2;14;27,17;0
11400;59813;72873;DebtCon;ProfExe;13,00;0;0;234,33;4;31;39,35;0
11400;125486;195284;HomeImp;Office;0,00;0;0;354,29;0;15;38,14;0
11400;43530;56600;HomeImp;Other;21,00;0;0;114,98;0;23;39,48;0
11400;56789;74016;HomeImp;Other;7,00;0;0;127,63;0;16;33,03;0
11400;51203;60716;DebtCon;Other;2,00;0;0;99,10;0;20;38,24;0
11400;0;44849;HomeImp;Mgr;6,00;0;0;163,27;0;9;23,48;0
11400;28043;87684;HomeImp;ProfExe;20,00;1;1;229,18;0;10;25,49;0
11400;84380;202186;HomeImp;Self;13,00;0;0;34,91;0;7;18,84;0
11400;112930;144830;DebtCon;ProfExe;2,00;0;0;271,24;1;46;33,25;0
11400;84278;200480;HomeImp;Self;14,00;0;0;4,41;0;8;19,11;0
11400;64934;74875;DebtCon;Other;3,00;0;0;192,31;2;16;34,34;0
11400;50166;61395;DebtCon;Other;1,00;0;0;188,89;1;12;26,95;0
11400;52068;80643;HomeImp;Other;2,00;0;2;199,09;0;13;29,46;0
11500;56720;82738;HomeImp;Other;17,00;0;0;200,42;0;16;34,02;0
11500;53651;87547;HomeImp;Other;18,00;0;0;191,40;0;16;34,37;0
11500;116430;215014;HomeImp;ProfExe;3,00;0;0;132,09;0;14;26,86;0
11500;43945;63337;DebtCon;Mgr;2,00;0;1;193,74;0;21;27,62;0
11500;53151;71645;HomeImp;Other;7,00;0;0;135,80;0;16;35,85;0
11500;70409;89099;DebtCon;ProfExe;9,00;0;0;169,40;0;11;40,17;0
11500;61264;75647;DebtCon;Office;11,00;0;0;262,89;3;36;39,55;0
11500;44097;58336;DebtCon;Office;0,00;0;0;173,32;0;20;38,19;0
11500;77143;86862;DebtCon;ProfExe;8,00;0;1;164,60;1;12;39,45;0
11500;21096;38952;DebtCon;Office;13,00;0;0;129,70;0;5;0,00;1
11500;47597,57;75937,5;DebtCon;Other;13,50;0;0;89,40;0;7;0,00;1
11500;67000;83000;DebtCon;ProfExe;4,00;0;0;0,00;0;0;0,00;1
11500;64371;73636;DebtCon;ProfExe;2,00;0;0;162,12;1;35;39,79;0
11500;63136;81099;DebtCon;Other;3,00;0;0;149,06;0;35;28,98;0
11500;29281;37717;HomeImp;Mgr;15,00;0;0;61,92;0;9;30,70;0
11500;104610;118861;DebtCon;Other;18,00;0;1;203,70;1;16;37,60;0
11500;0;64037;HomeImp;Other;0,00;0;0;354,17;0;7;34,36;0
11500;59781;69864;DebtCon;Other;4,00;0;1;312,55;0;9;31,18;0
11500;22758;36922;DebtCon;Office;7,00;0;1;103,05;0;16;19,02;0
11600;82326;94599;DebtCon;Other;0,00;4;0;0,00;0;3;29,89;0
11600;64143;78851;DebtCon;Office;6,00;0;3;201,37;3;29;35,80;0
11600;92613;108515;DebtCon;Other;11,00;0;0;206,82;3;16;39,11;0
11600;57939;69774;DebtCon;Mgr;5,00;0;0;91,99;0;12;72,26;1
11600;50433;107092;DebtCon;ProfExe;5,00;0;1;225,18;0;9;24,95;0
11600;89205;128462;DebtCon;Office;10,00;0;0;128,12;0;21;37,52;0
11600;22635;33353;DebtCon;Office;6,00;0;0;85,57;0;16;19,22;0
11600;35865;50000;DebtCon;Other;0,00;0;0;78,13;0;15;0,00;0
11600;57200;72500;DebtCon;Other;5,00;0;0;34,47;4;15;0,00;1
11600;45917;60000;DebtCon;Other;10,00;0;1;304,37;3;27;0,00;1
11600;96882;118914;DebtCon;ProfExe;13,00;0;0;176,22;2;17;34,76;0
11600;28654;47042;DebtCon;Other;10,00;0;0;158,08;7;29;38,48;0
11600;64510;71105;DebtCon;ProfExe;5,00;0;0;150,26;1;34;43,24;0
11600;129432;198705;HomeImp;Office;0,00;0;0;341,05;0;16;39,96;0
11600;73079;101219;HomeImp;ProfExe;7,00;0;0;152,25;0;33;34,25;0
11600;0;36474;HomeImp;Other;0,00;0;1;93,73;0;10;37,20;0
11700;42151;58947;HomeImp;Other;22,00;0;0;122,03;0;23;40,08;0
11700;0;67940;HomeImp;Mgr;3,00;3;4;204,03;1;38;0,00;1
11700;78789;91342;DebtCon;Mgr;5,00;0;0;128,36;2;27;41,95;0
11700;47072;85090;HomeImp;Other;18,00;0;0;192,25;0;16;35,06;0
11700;95411;117927;DebtCon;ProfExe;14,00;0;0;177,93;1;17;34,49;0
11700;54085;68239;HomeImp;Other;2,00;1;2;8,06;3;15;32,01;1
11700;51600;72399;HomeImp;Other;15,00;0;1;125,36;4;20;0,00;1
11700;52650;63646;DebtCon;Other;0,00;1;0;194,76;1;13;27,61;0
11700;59932;80313;HomeImp;Office;14,00;0;0;238,49;0;32;44,47;0
11700;40266;59097;DebtCon;Other;0,00;0;0;75,00;0;15;39,50;0
11700;84863;91737;DebtCon;Other;0,00;4;0;0,00;0;4;30,33;0
11700;63724;82252;DebtCon;Office;13,00;0;0;233,25;3;37;40,08;0
11700;59506;85000;DebtCon;Other;3,00;0;0;37,57;2;4;0,00;0
11700;69100;85000;DebtCon;Mgr;3,80;3;0;80,10;0;22;0,00;1
11700;62400;78000;DebtCon;Office;20,00;0;0;216,07;2;24;0,00;1
11700;63914;93707;DebtCon;Other;7,00;3;0;162,58;2;51;69,48;1
11700;37093;62116;DebtCon;Mgr;0,00;0;0;0,00;0;0;37,01;0
11700;74783;86227;DebtCon;Mgr;7,00;0;0;116,76;0;23;28,02;0
11700;15163;74500;DebtCon;ProfExe;19,00;0;2;378,83;1;11;20,09;0
11700;56441;86987;HomeImp;Other;17,00;0;0;198,03;0;16;33,93;0
11700;78157;103016;DebtCon;Mgr;1,00;0;0;69,81;2;24;38,45;0
11700;55119;67931;DebtCon;Mgr;4,00;0;0;199,41;2;16;27,62;0
11700;56990;83334;HomeImp;Other;4,00;0;2;177,43;0;13;31,00;0
11700;101520;110617;DebtCon;Other;18,00;0;2;198,54;1;16;38,72;0
11700;96532;107600;DebtCon;Other;12,00;0;0;214,87;2;15;40,29;0
11700;68059;86216;DebtCon;Other;3,00;0;0;175,66;0;35;30,25;0
11800;74512;93328;HomeImp;Office;4,00;5;0;117,92;0;16;58,30;1
11800;118053;125325;DebtCon;Self;5,00;0;0;181,17;0;18;33,20;0
11800;52104;61618;DebtCon;Office;0,00;0;0;160,75;0;21;37,13;0
11800;79131;102263;HomeImp;ProfExe;5,00;0;0;105,25;0;34;36,07;0
11800;67678;108092;HomeImp;ProfExe;13,00;0;7;126,66;0;36;37,16;1
11800;0;65769;HomeImp;Other;0,00;0;0;357,33;0;7;34,33;0
11800;21813;30436;DebtCon;Office;5,00;0;1;104,01;0;16;19,41;0
11800;44944;57132;DebtCon;Other;0,00;0;0;74,16;0;14;42,81;0
11800;57760;65535;DebtCon;Mgr;11,00;0;0;108,47;1;18;32,78;0
11800;65062;78004;HomeImp;Office;12,00;0;0;251,14;0;31;43,37;0
11800;67336;82218;DebtCon;Office;12,00;0;0;255,31;3;36;40,88;0
11800;86785;125552;DebtCon;Office;11,00;0;0;148,18;1;22;37,88;0
11800;116742;137385;DebtCon;ProfExe;15,00;0;1;170,54;1;33;30,79;0
11800;38825;51984;DebtCon;Other;0,00;0;0;82,53;0;14;40,88;0
11800;32257;59515;DebtCon;Office;23,00;0;0;231,60;0;29;25,70;0
11800;0;51246;HomeImp;Other;11,00;0;0;305,57;2;13;32,50;0
11800;65012;91614;HomeImp;Office;26,00;0;0;171,89;2;13;42,49;0
11800;53596;69786;DebtCon;Mgr;5,00;0;0;126,79;0;24;41,05;0
11800;98877;110250;DebtCon;Other;18,00;0;2;195,86;1;16;36,87;0
11800;112146;140781;DebtCon;ProfExe;14,00;0;0;170,70;0;32;29,94;0
11900;44600;63800;DebtCon;Other;9,00;0;0;243,50;0;18;0,00;0
11900;54867;79000;HomeImp;Mgr;1,00;0;0;182,60;2;23;0,00;1
11900;44142;54299;HomeImp;Other;22,00;0;0;123,47;0;22;37,15;0
11900;56443;86913;DebtCon;Office;12,00;0;0;119,86;0;24;38,86;0
11900;85486;109386;HomeImp;ProfExe;11,00;0;1;175,54;0;28;33,67;0
11900;108763;128780;DebtCon;Office;8,00;0;0;60,38;3;21;49,42;1
11900;56792;64130;DebtCon;Mgr;13,00;0;0;118,61;1;18;32,67;0
11900;0;39433;HomeImp;Other;0,00;0;1;81,39;0;9;35,50;0
11900;71000;87000;DebtCon;Mgr;20,00;0;0;238,47;11;24;0,00;0
11900;85179;122788;HomeImp;Other;10,00;0;0;0,00;0;0;39,43;0
11900;41009;68211;DebtCon;Office;23,00;0;0;234,93;0;28;28,39;0
11900;28329;80963;HomeImp;ProfExe;21,00;0;0;239,46;0;10;24,53;0
11900;117550;144178;DebtCon;ProfExe;15,00;0;1;170,95;1;32;29,10;0
11900;58104;77870;HomeImp;Other;7,00;0;0;69,43;1;19;0,00;1
11900;52814;72000;DebtCon;Other;12,00;0;0;123,60;0;20;0,00;1
11900;34222;59948;DebtCon;Office;24,00;0;0;228,08;1;29;25,73;0
11900;26601;52544;HomeImp;Other;0,00;0;0;240,69;0;11;40,78;0
11900;81849;105403;HomeImp;ProfExe;5,00;0;1;82,64;1;34;36,51;0
11900;29822;48574;DebtCon;Office;13,00;0;0;132,40;0;4;36,61;1
11900;201264;227295;HomeImp;ProfExe;10,00;0;0;239,74;0;22;33,78;0
11900;97506;110902;DebtCon;Other;17,00;0;1;196,57;2;15;38,00;0
11900;89595;107895;HomeImp;Mgr;9,00;0;0;250,47;0;24;30,31;0
11900;78959;104371;DebtCon;Mgr;1,00;0;0;79,08;1;23;40,02;0
11900;83877;208924;HomeImp;Self;15,00;0;0;12,75;0;7;18,25;0
11900;114329;143915;DebtCon;ProfExe;15,00;0;1;185,57;0;32;28,98;0
11900;81318;105454;HomeImp;ProfExe;6,00;0;0;92,14;1;33;37,53;0
12000;84172;123415;DebtCon;Office;9,00;0;0;139,02;1;21;38,58;0
12000;83560;126479;HomeImp;Other;8,00;0;0;0,00;0;0;38,93;0
12000;63019;74204;DebtCon;Office;6,00;0;0;98,59;2;14;24,49;0
12000;41182;59947;HomeImp;Other;23,00;0;0;118,18;0;22;37,13;0
12000;57371;69076;DebtCon;Mgr;10,00;1;0;83,25;1;19;29,63;0
12000;76799;83864;DebtCon;Mgr;8,00;0;0;102,20;0;22;27,17;0
12000;35028;55079;HomeImp;Other;23,00;0;1;108,63;0;23;40,80;0
12000;30777;43157;DebtCon;Other;8,00;0;0;151,70;7;28;38,18;0
12000;7804;65395;HomeImp;Other;8,00;2;0;347,12;0;21;16,82;0
12000;38130;68707;DebtCon;Office;23,00;0;0;234,89;1;29;26,30;0
12000;15756;53079;HomeImp;Office;23,00;0;0;259,56;0;20;29,40;0
12000;50581;70171;HomeImp;Other;0,00;0;2;206,32;1;12;29,84;1
12000;69796;93757;DebtCon;Office;16,00;0;1;91,43;0;8;24,46;0
12000;79844;98139;HomeImp;ProfExe;8,00;0;0;156,95;0;34;31,70;0
12000;76345;89036;HomeImp;Other;8,00;0;0;91,97;1;19;50,17;1
12000;35721;52938;HomeImp;Other;23,00;0;1;125,93;0;22;38,63;0
12000;72786;84595;DebtCon;Office;4,00;2;2;198,77;3;30;38,09;0
12000;42000;60000;DebtCon;Other;4,00;1;2;145,53;0;23;0,00;1
12000;69000;92900;HomeImp;ProfExe;2,00;0;0;115,90;0;15;0,00;1
12000;74427;96270;DebtCon;Other;18,00;0;1;169,73;2;40;0,00;1
12000;43000;64000;DebtCon;Other;1,00;0;0;262,97;0;21;0,00;0
12000;96000;135000;HomeImp;ProfExe;14,00;0;0;126,80;5;22;0,00;0
12000;46000;60200;DebtCon;Other;4,00;0;0;176,50;0;14;0,00;0
12000;87000;101200;DebtCon;Sales;13,00;0;2;151,13;1;18;0,00;0
12000;98000;123385;HomeImp;ProfExe;10,00;0;0;170,43;3;32;0,00;0
12000;76187;93100;DebtCon;Other;0,50;0;0;144,07;0;23;0,00;0
12000;73000;94900;DebtCon;ProfExe;9,00;3;0;189,70;1;30;0,00;0
12000;150000;175065;DebtCon;ProfExe;7,00;0;1;206,67;4;26;0,00;0
12000;29600;61250;DebtCon;ProfExe;7,50;0;0;264,80;1;16;0,00;0
12000;94000;112125;HomeImp;Office;2,00;0;0;143,03;1;22;0,00;0
12000;72000;106000;DebtCon;Other;6,00;0;0;78,07;2;14;0,00;0
12000;42482;67800;DebtCon;ProfExe;19,00;0;0;199,90;0;16;0,00;0
12000;53800;80000;DebtCon;Other;0,30;0;0;124,77;4;11;0,00;0
12000;88000;118750;HomeImp;Mgr;3,00;0;3;153,50;0;26;0,00;0
12000;44000;59500;DebtCon;Other;3,70;0;0;172,50;0;14;0,00;0
12000;81000;105250;DebtCon;ProfExe;9,00;0;0;200,90;2;37;0,00;0
12000;36346;54000;DebtCon;Other;0,00;0;0;114,67;2;19;0,00;0
12000;81000;99000;HomeImp;Other;20,00;0;0;136,00;4;24;0,00;0
12000;64000;80000;DebtCon;Other;2,00;0;0;239,53;3;26;0,00;0
12000;0;87000;DebtCon;Other;13,00;0;0;0,00;0;0;0,00;1
12000;85039;111100;DebtCon;ProfExe;0,20;1;2;144,07;1;34;0,00;0
12000;87000;113850;DebtCon;Office;11,00;0;0;216,13;0;12;0,00;0
12000;75373;102602;HomeImp;Other;6,00;2;0;99,37;0;21;0,00;1
12000;36000;51900;DebtCon;Other;0,10;0;0;247,50;1;10;0,00;1
12000;114390;132800;DebtCon;Mgr;10,00;0;0;95,73;0;25;0,00;1
12000;28298;72000;DebtCon;Other;8,00;0;0;105,50;2;22;0,00;1
12000;118000;139350;HomeImp;ProfExe;2,00;0;0;153,17;2;17;0,00;1
12000;58730;80000;DebtCon;Office;10,00;0;4;123,10;3;25;0,00;1
12000;59099;82000;DebtCon;Other;10,00;0;2;219,13;0;33;0,00;1
12000;15231;42845,01;DebtCon;Office;6,50;0;1;65,97;2;18;0,00;1
12000;48786;89800;HomeImp;ProfExe;29,90;0;5;220,13;1;16;0,00;1
12000;74265;91000;HomeImp;Other;7,00;1;0;137,00;0;3;0,00;1
12000;42000;58000;DebtCon;Other;5,00;0;1;113,63;1;18;0,00;1
12000;76674;97936;DebtCon;Mgr;5,00;0;0;147,91;2;27;41,23;0
12000;36072;62960;DebtCon;ProfExe;8,00;0;0;288,53;0;16;22,42;0
12000;97650;115931;DebtCon;ProfExe;11,00;0;0;199,83;1;17;34,39;0
12000;0;67446;HomeImp;Other;0,00;0;0;356,93;0;7;37,93;0
12000;88210;114224;DebtCon;ProfExe;8,00;0;0;203,47;1;36;41,57;0
12000;84191;100654;HomeImp;ProfExe;0,00;0;0;79,68;1;20;33,77;0
12000;63589;75959;HomeImp;Office;14,00;1;0;253,62;1;31;43,16;0
12000;0;33879;DebtCon;Other;0,00;1;0;121,38;0;4;39,69;1
12000;48189;53969;DebtCon;Other;5,00;0;0;276,38;0;18;65,50;1
12000;98428;114820;DebtCon;Other;16,00;0;1;188,15;2;15;36,74;0
12100;56335;86648;HomeImp;Other;17,00;0;0;206,25;0;17;35,13;0
12100;48622;83158;HomeImp;Other;4,00;0;2;191,57;0;12;29,20;0
12100;58556;76724;HomeImp;Other;3,00;0;1;234,66;1;16;37,64;0
12100;186062;227171;HomeImp;ProfExe;0,00;0;0;67,78;0;4;26,99;1
12100;13218;82386;DebtCon;Other;7,00;0;0;262,39;0;14;18,43;0
12100;96439;126328;HomeImp;Mgr;3,00;0;3;156,32;0;26;39,28;0
12100;44484;64398;DebtCon;Other;3,00;0;0;263,04;0;20;28,80;0
12100;29097;72647;DebtCon;Other;8,00;0;0;109,51;1;22;45,30;1
12100;90917;102400;DebtCon;Sales;11,00;0;2;159,87;0;17;33,45;0
12100;50100;66410;DebtCon;Other;3,00;0;0;176,01;0;14;28,55;0
12100;68941;75029;HomeImp;Office;14,00;0;0;254,19;0;31;43,90;0
12100;50150;65565;DebtCon;Other;4,00;0;0;166,23;0;13;26,64;0
12100;50973;74183;DebtCon;Mgr;6,00;0;0;122,69;0;24;41,13;0
12100;22000;38750;DebtCon;Other;0,80;0;0;167,40;1;17;0,00;1
12100;12000;33938;DebtCon;Mgr;9,00;0;0;118,77;0;11;0,00;0
12100;31400;48000;DebtCon;Other;6,00;1;0;107,53;2;16;0,00;0
12100;67000;79100;DebtCon;Mgr;5,00;0;0;155,20;1;32;0,00;1
12100;67927;94126;DebtCon;Other;2,00;0;0;35,54;2;3;38,85;0
12100;74594;90555;DebtCon;Mgr;4,00;0;0;123,78;2;27;41,63;0
12100;83557;98881;HomeImp;ProfExe;6,00;0;0;102,23;1;26;25,78;0
12100;61868;66874;HomeImp;Other;30,00;0;3;170,44;0;23;37,92;0
12100;46152;72773;DebtCon;Other;0,00;0;0;270,49;0;20;29,50;0
12100;97185;113004;DebtCon;Other;13,00;0;0;202,62;2;15;37,72;0
12100;105104;144712;HomeImp;ProfExe;13,00;0;0;129,52;5;22;37,41;0
12100;71060;79744;DebtCon;Other;3,00;0;0;179,87;0;35;29,89;0
12100;85121;113744;DebtCon;ProfExe;0,00;0;2;139,49;0;34;33,94;0
12100;28193;34705;DebtCon;Other;0,00;0;0;0,00;0;0;37,62;0
12100;18728;34443;DebtCon;Mgr;9,00;0;0;117,65;0;10;21,59;0
12100;55147;72553;DebtCon;Other;0,00;0;0;229,41;0;10;35,87;0
12100;48149;74539;DebtCon;ProfExe;17,00;0;0;200,03;0;15;23,13;0
12200;61929;83102;HomeImp;Office;14,00;0;0;238,52;1;32;44,45;0
12200;110088;137794;DebtCon;ProfExe;3,00;0;0;251,15;1;46;33,52;0
12200;57785;72971;DebtCon;Other;2,00;0;0;166,90;1;16;34,71;0
12200;67474;88473;DebtCon;Other;2,00;0;0;234,78;3;26;29,10;0
12200;136866;162906;HomeImp;ProfExe;4,00;0;0;427,92;0;43;30,18;0
12200;80336;102618;HomeImp;ProfExe;2,00;0;0;79,73;2;19;34,41;0
12200;97000;109800;HomeImp;ProfExe;5,00;0;0;152,13;3;33;0,00;1
12200;91000;114053;DebtCon;Other;11,00;0;0;173,50;0;27;0,00;0
12200;206613;232176;HomeImp;ProfExe;10,00;0;1;237,32;0;22;30,69;0
12200;45095;64736;DebtCon;Other;9,00;0;0;249,67;0;18;31,64;0
12200;70722;81760;DebtCon;Other;0,00;0;0;219,79;3;26;30,28;0
12200;199232;229929;HomeImp;ProfExe;11,00;0;0;223,44;0;21;31,37;0
12200;82904;125057;DebtCon;Office;8,00;0;0;131,66;1;21;37,27;0
12200;61302;90873;DebtCon;Other;2,00;0;0;35,97;1;4;39,97;0
12200;27118;87982;HomeImp;ProfExe;19,00;0;0;232,24;0;11;25,24;0
12200;53242;70400;DebtCon;Other;14,00;0;0;169,93;0;18;34,63;1
12200;57112;76050;DebtCon;Other;1,00;0;0;235,23;0;9;35,11;0
12200;90154;110479;DebtCon;ProfExe;9,00;0;0;196,93;2;37;43,19;0
12200;86775;111572;DebtCon;ProfExe;0,00;1;1;138,61;1;33;34,35;0
12300;79838;85209;DebtCon;ProfExe;8,00;0;0;173,84;0;11;37,82;0
12300;114035;137208;DebtCon;ProfExe;15,00;0;1;173,71;0;33;32,06;0
12300;89333;106107;HomeImp;Other;19,00;0;0;120,26;3;24;28,77;0
12300;24552;48278;DebtCon;Other;0,00;0;0;171,08;0;16;29,30;1
12300;61253;85825;DebtCon;Sales;5,00;0;0;130,03;0;34;27,20;0
12300;152107;179793;DebtCon;ProfExe;7,00;0;1;212,78;3;25;43,13;0
12300;48866;73023;HomeImp;Office;11,00;3;1;251,63;1;29;32,88;0
